geo_mun_s,cohort,eng_exp,hrs_exp
21119,1997,.09594629,.27158356
21119,1998,.098548993,.28788865
21119,1999,.099897206,.29888603
21119,2000,.10779679,.28998852
21119,2001,.10982869,.27431431
21119,2002,.11076207,.26117817
21120,1997,0,0
21120,1998,0,0
21120,1999,0,0
21120,2000,0,0
21120,2001,0,0
21120,2002,0,0
21121,1997,0,0
21121,1998,0,0
21121,1999,0,0
21121,2000,0,0
21121,2001,0,0
21121,2002,0,0
21122,1997,0,0
21122,1998,0,0
21122,1999,0,0
21122,2000,0,0
21122,2001,0,0
21122,2002,0,0
21123,1997,0,0
21123,1998,0,0
21123,1999,0,0
21123,2000,0,0
21123,2001,0,0
21123,2002,0,0
21124,1997,0,0
21124,1998,0,0
21124,1999,0,0
21124,2000,0,0
21124,2001,0,0
21124,2002,0,0
21125,1997,.12635195,.37905589
21125,1998,.13010231,.39030695
21125,1999,.13068804,.39206415
21125,2000,.13159901,.39479706
21125,2001,.13486308,.40458924
21125,2002,.13506265,.34507981
21126,1997,0,0
21126,1998,0,0
21126,1999,0,0
21126,2000,0,0
21126,2001,0,0
21126,2002,0,0
21127,1997,0,0
21127,1998,0,0
21127,1999,0,0
21127,2000,0,0
21127,2001,0,0
21127,2002,0,0
21128,1997,0,0
21128,1998,0,0
21128,1999,0,0
21128,2000,0,0
21128,2001,0,0
21128,2002,0,0
21129,1997,0,0
21129,1998,0,0
21129,1999,0,0
21129,2000,0,0
21129,2001,0,0
21129,2002,0,0
21130,1997,0,0
21130,1998,0,0
21130,1999,0,0
21130,2000,0,0
21130,2001,0,0
21130,2002,0,0
21131,1997,0,0
21131,1998,0,0
21131,1999,0,0
21131,2000,0,0
21131,2001,0,0
21131,2002,0,0
21132,1997,.092631906,.24744689
21132,1998,.09250056,.23892774
21132,1999,.099492356,.25496674
21132,2000,.1012349,.26203871
21132,2001,.099659741,.25525874
21132,2002,.091387749,.24588433
21133,1997,0,0
21133,1998,0,0
21133,1999,0,0
21133,2000,0,0
21133,2001,0,0
21133,2002,0,0
21134,1997,0,0
21134,1998,0,0
21134,1999,0,0
21134,2000,0,0
21134,2001,0,0
21134,2002,0,0
21136,1997,,
21136,1998,,
21136,1999,,
21136,2000,0,0
21136,2001,0,0
21136,2002,0,0
21137,1997,0,0
21137,1998,0,0
21137,1999,0,0
21137,2000,0,0
21137,2001,0,0
21137,2002,0,0
21138,1997,0,0
21138,1998,0,0
21138,1999,0,0
21138,2000,0,0
21138,2001,0,0
21138,2002,0,0
21139,1997,0,0
21139,1998,0,0
21139,1999,0,0
21139,2000,0,0
21139,2001,0,0
21139,2002,0,0
21140,1997,.14067186,.34433031
21140,1998,.13870521,.35436487
21140,1999,.13826534,.37334478
21140,2000,.16169393,.45055145
21140,2001,.16342443,.5207327
21140,2002,.17331257,.56624877
21141,1997,0,0
21141,1998,0,0
21141,1999,0,0
21141,2000,0,0
21141,2001,0,0
21141,2002,0,0
21142,1997,0,0
21142,1998,0,0
21142,1999,0,0
21142,2000,0,0
21142,2001,0,0
21142,2002,0,0
21143,1997,.0097419787,.0119119
21143,1998,.016160278,.021556562
21143,1999,.0163773,.034490645
21143,2000,.016746365,.03390656
21143,2001,.020008318,.040430468
21143,2002,.018923357,.038260549
21144,1997,0,0
21144,1998,0,0
21144,1999,0,0
21144,2000,0,0
21144,2001,0,0
21144,2002,0,0
21145,1997,0,0
21145,1998,0,0
21145,1999,0,0
21145,2000,0,0
21145,2001,0,0
21145,2002,0,0
21146,1997,0,0
21146,1998,0,0
21146,1999,0,0
21146,2000,0,0
21146,2001,0,0
21146,2002,0,0
21147,1997,0,0
21147,1998,0,0
21147,1999,0,0
21147,2000,0,0
21147,2001,0,0
21147,2002,0,0
21148,1997,0,0
21148,1998,0,0
21148,1999,0,0
21148,2000,.018201018,.022751274
21148,2001,.018201018,.022751274
21148,2002,.018201018,.022751274
21149,1997,0,0
21149,1998,0,0
21149,1999,0,0
21149,2000,0,0
21149,2001,0,0
21149,2002,0,0
21150,1997,0,0
21150,1998,0,0
21150,1999,0,0
21150,2000,0,0
21150,2001,0,0
21150,2002,0,0
21151,1997,0,0
21151,1998,0,0
21151,1999,0,0
21151,2000,0,0
21151,2001,0,0
21151,2002,0,0
21152,1997,0,0
21152,1998,0,0
21152,1999,0,0
21152,2000,0,0
21152,2001,0,0
21152,2002,0,0
21153,1997,0,0
21153,1998,0,0
21153,1999,0,0
21153,2000,0,0
21153,2001,0,0
21153,2002,0,0
21154,1997,.017059684,.079737976
21154,1998,.017317886,.07820791
21154,1999,.017434517,.077117652
21154,2000,.017783083,.077370621
21154,2001,.019000752,.078872167
21154,2002,.018110704,.068380356
21155,1997,0,0
21155,1998,0,0
21155,1999,0,0
21155,2000,0,0
21155,2001,0,0
21155,2002,0,0
21156,1997,.051016849,.21355784
21156,1998,.048915058,.20913909
21156,1999,.047228899,.20732853
21156,2000,.050454106,.21608555
21156,2001,.054202531,.22889592
21156,2002,.062109053,.22915591
21157,1997,0,0
21157,1998,0,0
21157,1999,0,0
21157,2000,0,0
21157,2001,0,0
21157,2002,0,0
21158,1997,0,0
21158,1998,0,0
21158,1999,0,0
21158,2000,0,0
21158,2001,0,0
21158,2002,0,0
21159,1997,0,0
21159,1998,0,0
21159,1999,0,0
21159,2000,0,0
21159,2001,0,0
21159,2002,0,0
21160,1997,0,0
21160,1998,0,0
21160,1999,0,0
21160,2000,0,0
21160,2001,0,0
21160,2002,0,0
21161,1997,0,0
21161,1998,0,0
21161,1999,0,0
21161,2000,0,0
21161,2001,0,0
21161,2002,0,0
21162,1997,0,0
21162,1998,0,0
21162,1999,0,0
21162,2000,0,0
21162,2001,0,0
21162,2002,0,0
21163,1997,.0064249653,.0025699863
21163,1998,.0094124358,.0092774285
21163,1999,.0075299488,.0074219429
21163,2000,.033348337,.0091931056
21163,2001,.03575106,.011651582
21163,2002,.042316154,.013839947
21164,1997,.04205035,.094156325
21164,1998,.043058801,.10609507
21164,1999,.060178738,.11714581
21164,2000,.071770102,.16321836
21164,2001,.072909944,.17716645
21164,2002,.075078279,.18400756
21165,1997,0,0
21165,1998,0,0
21165,1999,0,0
21165,2000,0,0
21165,2001,0,0
21165,2002,0,0
21166,1997,0,0
21166,1998,0,0
21166,1999,0,0
21166,2000,0,0
21166,2001,0,0
21166,2002,0,0
21167,1997,0,0
21167,1998,.16217566,.054058552
21167,1999,.12974052,.043246843
21167,2000,.1081171,.036039036
21167,2001,.1081171,.036039036
21167,2002,.1081171,.036039036
21168,1997,0,0
21168,1998,0,0
21168,1999,0,0
21168,2000,0,0
21168,2001,0,0
21168,2002,0,0
21169,1997,0,0
21169,1998,0,0
21169,1999,.010640394,.0088669946
21169,2000,.0088669946,.0073891622
21169,2001,.0088669946,.0073891622
21169,2002,.0088669946,.0073891622
21170,1997,.018404908,.0030674848
21170,1998,.013803681,.0023006136
21170,1999,.011042945,.0018404908
21170,2000,.0092024542,.0015337424
21170,2001,.0092024542,.0015337424
21170,2002,0,0
21171,1997,0,0
21171,1998,0,0
21171,1999,0,0
21171,2000,0,0
21171,2001,0,0
21171,2002,0,0
21172,1997,0,0
21172,1998,0,0
21172,1999,0,0
21172,2000,0,0
21172,2001,0,0
21172,2002,0,0
21173,1997,0,0
21173,1998,0,0
21173,1999,0,0
21173,2000,.086000852,.14333476
21173,2001,.086000852,.14333476
21173,2002,.086000852,.14333476
21174,1997,.072828196,.28278321
21174,1998,.075489044,.29332963
21174,1999,.077319458,.29752204
21174,2000,.091635182,.30609047
21174,2001,.1030615,.31659654
21174,2002,.10653418,.32368314
21175,1997,0,0
21175,1998,0,0
21175,1999,0,0
21175,2000,0,0
21175,2001,0,0
21175,2002,0,0
21176,1997,0,0
21176,1998,0,0
21176,1999,0,0
21176,2000,0,0
21176,2001,0,0
21176,2002,0,0
21177,1997,0,0
21177,1998,0,0
21177,1999,.030337572,.02696673
21177,2000,.049347721,.023363624
21177,2001,.049347721,.023363624
21177,2002,.072174199,.041962977
21178,1997,0,0
21178,1998,0,0
21178,1999,0,0
21178,2000,0,0
21178,2001,0,0
21178,2002,0,0
21179,1997,.036684506,.036684506
21179,1998,.036673684,.036673684
21179,1999,.029338947,.029338947
21179,2000,.024449123,.024449123
21179,2001,.018014805,.018014805
21179,2002,.011838675,.011838675
21180,1997,0,0
21180,1998,0,0
21180,1999,0,0
21180,2000,.0031624502,.0067779995
21180,2001,.0052665477,.010986194
21180,2002,.0052665477,.010986194
21181,1997,0,0
21181,1998,0,0
21181,1999,0,0
21181,2000,0,0
21181,2001,0,0
21181,2002,0,0
21182,1997,0,0
21182,1998,0,0
21182,1999,0,0
21182,2000,0,0
21182,2001,0,0
21182,2002,0,0
21183,1997,0,0
21183,1998,0,0
21183,1999,0,0
21183,2000,0,0
21183,2001,0,0
21183,2002,0,0
21184,1997,0,0
21184,1998,0,0
21184,1999,0,0
21184,2000,0,0
21184,2001,0,0
21184,2002,0,0
21185,1997,0,0
21185,1998,0,0
21185,1999,0,0
21185,2000,0,0
21185,2001,0,0
21185,2002,0,0
21186,1997,0,0
21186,1998,0,0
21186,1999,.0046872422,.0046872422
21186,2000,.024794484,.028572898
21186,2001,.028693283,.031821899
21186,2002,.032795407,.035924021
21187,1997,0,0
21187,1998,0,0
21187,1999,0,0
21187,2000,0,0
21187,2001,0,0
21187,2002,0,0
21188,1997,0,0
21188,1998,0,0
21188,1999,0,0
21188,2000,0,0
21188,2001,0,0
21188,2002,0,0
21189,1997,0,0
21189,1998,0,0
21189,1999,0,0
21189,2000,0,0
21189,2001,0,0
21189,2002,0,0
21190,1997,0,0
21190,1998,0,0
21190,1999,0,0
21190,2000,0,0
21190,2001,0,0
21190,2002,0,0
21191,1997,0,0
21191,1998,0,0
21191,1999,0,0
21191,2000,0,0
21191,2001,0,0
21191,2002,0,0
21192,1997,0,0
21192,1998,0,0
21192,1999,0,0
21192,2000,0,0
21192,2001,0,0
21192,2002,0,0
21193,1997,0,0
21193,1998,0,0
21193,1999,0,0
21193,2000,0,0
21193,2001,0,0
21193,2002,0,0
21194,1997,0,0
21194,1998,0,0
21194,1999,0,0
21194,2000,0,0
21194,2001,0,0
21194,2002,0,0
21195,1997,0,0
21195,1998,0,0
21195,1999,0,0
21195,2000,0,0
21195,2001,0,0
21195,2002,.017460318,.017460318
21196,1997,0,0
21196,1998,0,0
21196,1999,0,0
21196,2000,0,0
21196,2001,0,0
21196,2002,0,0
21197,1997,.026911091,.058834407
21197,1998,.029037064,.066530511
21197,1999,.033839587,.071921952
21197,2000,.034207698,.075384207
21197,2001,.035166841,.076776698
21197,2002,.035068732,.073848963
21198,1997,0,0
21198,1998,0,0
21198,1999,0,0
21198,2000,0,0
21198,2001,0,0
21198,2002,0,0
21199,1997,0,0
21199,1998,0,0
21199,1999,0,0
21199,2000,0,0
21199,2001,0,0
21199,2002,0,0
21200,1997,0,0
21200,1998,0,0
21200,1999,0,0
21200,2000,0,0
21200,2001,0,0
21200,2002,0,0
21201,1997,0,0
21201,1998,0,0
21201,1999,0,0
21201,2000,0,0
21201,2001,0,0
21201,2002,0,0
21202,1997,0,0
21202,1998,0,0
21202,1999,0,0
21202,2000,0,0
21202,2001,0,0
21202,2002,0,0
21203,1997,0,0
21203,1998,0,0
21203,1999,0,0
21203,2000,0,0
21203,2001,0,0
21203,2002,0,0
21204,1997,0,0
21204,1998,0,0
21204,1999,0,0
21204,2000,0,0
21204,2001,0,0
21204,2002,0,0
21205,1997,0,0
21205,1998,0,0
21205,1999,0,0
21205,2000,0,0
21205,2001,0,0
21205,2002,0,0
21206,1997,0,0
21206,1998,0,0
21206,1999,0,0
21206,2000,0,0
21206,2001,0,0
21206,2002,0,0
21207,1997,0,0
21207,1998,0,0
21207,1999,0,0
21207,2000,0,0
21207,2001,0,0
21207,2002,0,0
21208,1997,.026562059,.027788935
21208,1998,.039274883,.04019504
21208,1999,.04710618,.044289209
21208,2000,.064275749,.080121323
21208,2001,.074554197,.096454136
21208,2002,.075949505,.10930914
21209,1997,0,0
21209,1998,0,0
21209,1999,.067008197,.027920082
21209,2000,.055840164,.023266735
21209,2001,.055840164,.023266735
21209,2002,.055840164,.023266735
21210,1997,0,0
21210,1998,0,0
21210,1999,0,0
21210,2000,0,0
21210,2001,0,0
21210,2002,0,0
21212,1997,0,0
21212,1998,0,0
21212,1999,0,0
21212,2000,0,0
21212,2001,0,0
21212,2002,0,0
21213,1997,0,0
21213,1998,0,0
21213,1999,0,0
21213,2000,0,0
21213,2001,0,0
21213,2002,0,0
21214,1997,0,0
21214,1998,0,0
21214,1999,0,0
21214,2000,0,0
21214,2001,0,0
21214,2002,0,0
21215,1997,0,0
21215,1998,0,0
21215,1999,0,0
21215,2000,0,0
21215,2001,0,0
21215,2002,0,0
21216,1997,0,0
21216,1998,0,0
21216,1999,0,0
21216,2000,0,0
21216,2001,0,0
21216,2002,0,0
21217,1997,0,0
21217,1998,0,0
21217,1999,0,0
21217,2000,0,0
21217,2001,0,0
21217,2002,0,0
22001,1997,.028684938,.079196595
22001,1998,.028204389,.078260034
22001,1999,.028530246,.077140249
22001,2000,.027496463,.071726054
22001,2001,.026917191,.065097824
22001,2002,.026069229,.061023381
22002,1997,.025755124,.021069311
22002,1998,.019316344,.015801983
22002,1999,.015453075,.012641586
22002,2000,.012877562,.010534655
22002,2001,.012877562,.010534655
22002,2002,.012877562,.010534655
22003,1997,0,0
22003,1998,0,0
22003,1999,0,0
22003,2000,0,0
22003,2001,0,0
22003,2002,.024709882,.074129649
22004,1997,.017006049,.053667828
22004,1998,.017154286,.057849865
22004,1999,.017423283,.061079312
22004,2000,.017556963,.051333364
22004,2001,.01809885,.05209012
22004,2002,.018281769,.052638877
22005,1997,.017417204,.026009139
22005,1998,.016916733,.025287602
22005,1999,.016298886,.024378331
22005,2000,.015886374,.022619244
22005,2001,.014726507,.021459376
22005,2002,.013739329,.018028082
22006,1997,.21947101,.4725022
22006,1998,.22998366,.55195796
22006,1999,.24713504,.60071075
22006,2000,.24883658,.60500556
22006,2001,.2645933,.68301821
22006,2002,.26956594,.72228199
22007,1997,.065206476,.1196046
22007,1998,.064264022,.13798638
22007,1999,.079087175,.16326666
22007,2000,.07665769,.17555349
22007,2001,.077836789,.19551575
22007,2002,.07465519,.19427024
22008,1997,.01719581,.01719581
22008,1998,.019027881,.019027881
22008,1999,.019863728,.019090157
22008,2000,.020063726,.019419083
22008,2001,.019037854,.018393211
22008,2002,.022288056,.021101713
22009,1997,.029931135,.072438858
22009,1998,.032191046,.070566967
22009,1999,.033509918,.082310513
22009,2000,.034439031,.090305753
22009,2001,.036693856,.1030641
22009,2002,.038473446,.12083646
22010,1997,0,0
22010,1998,0,0
22010,1999,0,0
22010,2000,0,0
22010,2001,0,0
22010,2002,0,0
22011,1997,.015285212,.019357625
22011,1998,.015717607,.022581199
22011,1999,.016156022,.025333306
22011,2000,.015943028,.028538141
22011,2001,.015914533,.030409532
22011,2002,.015656613,.032654263
22012,1997,.03922319,.031160139
22012,1998,.029417392,.023370104
22012,1999,.027868481,.019779725
22012,2000,.026654791,.030207327
22012,2001,.019169064,.033547044
22012,2002,.0183169,.040740877
22013,1997,0,0
22013,1998,0,0
22013,1999,0,0
22013,2000,0,0
22013,2001,0,0
22013,2002,0,0
22014,1997,.18097505,.56245065
22014,1998,.17986311,.54780906
22014,1999,.18320033,.56929892
22014,2000,.18374857,.57198542
22014,2001,.18682911,.57753366
22014,2002,.18908802,.56708103
22015,1997,0,0
22015,1998,0,0
22015,1999,0,0
22015,2000,0,0
22015,2001,.018991189,.0031651983
22015,2002,.038958982,.019805025
22016,1997,.11366274,.32053906
22016,1998,.11596329,.33156481
22016,1999,.11523174,.34804145
22016,2000,.11539864,.35975438
22016,2001,.11827243,.3726424
22016,2002,.11940782,.39088541
22017,1997,.065102905,.27605942
22017,1998,.064627416,.26821917
22017,1999,.065894388,.27273539
22017,2000,.067373998,.27625281
22017,2001,.073325768,.29128256
22017,2002,.081625134,.31646991
22018,1997,0,0
22018,1998,0,0
22018,1999,0,0
22018,2000,0,0
22018,2001,0,0
22018,2002,0,0
23001,1997,.060239203,.20449626
23001,1998,.058351077,.19130033
23001,1999,.056783166,.16944852
23001,2000,.055555478,.15326722
23001,2001,.055183258,.13556226
23001,2002,.053952686,.10407602
23002,1997,0,0
23002,1998,0,0
23002,1999,0,0
23002,2000,0,0
23002,2001,.0021098838,.0052747098
23002,2002,.0021098838,.0052747098
23003,1997,0,0
23003,1998,0,0
23003,1999,0,0
23003,2000,0,0
23003,2001,0,0
23003,2002,0,0
23004,1997,.04049518,.09816768
23004,1998,.040886737,.094359867
23004,1999,.04040445,.092667669
23004,2000,.043555923,.10061398
23004,2001,.046539091,.10355312
23004,2002,.048241209,.10546881
23005,1997,.12135052,.28258526
23005,1998,.12019061,.26901385
23005,1999,.11937593,.26314247
23005,2000,.11781722,.25432226
23005,2001,.11744992,.2370228
23005,2002,.115458,.21906361
23006,1997,0,0
23006,1998,0,0
23006,1999,0,0
23006,2000,0,0
23006,2001,0,0
23006,2002,0,0
23007,1997,0,0
23007,1998,0,0
23007,1999,0,0
23007,2000,0,0
23007,2001,0,0
23007,2002,0,0
23008,1997,.11021532,.31010291
23008,1998,.11889619,.30783838
23008,1999,.12467134,.33780414
23008,2000,.129798,.34335181
23008,2001,.13338281,.36913249
23008,2002,.13609071,.36788306
23009,1997,,
23009,1998,0,0
23009,1999,0,0
23009,2000,.0095706861,.028712058
23009,2001,.013629179,.040887542
23009,2002,.016407432,.049222294
23010,1997,,
23010,1998,,
23010,1999,,
23010,2000,0,0
23010,2001,0,0
23010,2002,0,0
24001,1997,0,0
24001,1998,0,0
24001,1999,0,0
24001,2000,0,0
24001,2001,0,0
24001,2002,0,0
24002,1997,0,0
24002,1998,0,0
24002,1999,0,0
24002,2000,0,0
24002,2001,0,0
24002,2002,.023391813,.033416878
24003,1997,0,0
24003,1998,0,0
24003,1999,0,0
24003,2000,0,0
24003,2001,.009731343,.0032652123
24003,2002,.022763062,.01719771
24004,1997,0,0
24004,1998,0,0
24004,1999,0,0
24004,2000,0,0
24004,2001,0,0
24004,2002,0,0
24005,1997,.029037442,.058074884
24005,1998,.02948145,.0589629
24005,1999,.028022021,.056044042
24005,2000,.054867622,.068732902
24005,2001,.095665649,.098915897
24005,2002,.14531203,.14837004
24006,1997,0,0
24006,1998,0,0
24006,1999,0,0
24006,2000,.0053475932,.017825311
24006,2001,.037638355,.10289626
24006,2002,.037638355,.10289626
24007,1997,0,0
24007,1998,0,0
24007,1999,0,0
24007,2000,.015728366,.002859703
24007,2001,.05429019,.088552646
24007,2002,.10233511,.19069722
24008,1997,.012717792,.0042392644
24008,1998,.0095383441,.0031794482
24008,1999,.016089257,.019460721
24008,2000,.054216921,.048545551
24008,2001,.10885489,.097418465
24008,2002,.20149954,.13704196
24009,1997,.14944108,.31401148
24009,1998,.12361927,.24512401
24009,1999,.10900262,.20283733
24009,2000,.098512582,.17414916
24009,2001,.077686265,.13249654
24009,2002,.055622268,.084890738
24010,1997,.0077986815,.0077986815
24010,1998,.013890124,.011058604
24010,1999,.0111121,.0088468827
24010,2000,.0092600826,.0073724026
24010,2001,.0053607416,.0034730618
24010,2002,.028063264,.028715882
24011,1997,.024192125,.030240156
24011,1998,.036891885,.046114855
24011,1999,.044505533,.055631913
24011,2000,.06094918,.072610974
24011,2001,.11425069,.14422405
24011,2002,.16510445,.20762147
24012,1997,0,0
24012,1998,.011626206,.011626206
24012,1999,.018040262,.018040262
24012,2000,.015033551,.015033551
24012,2001,.025816342,.016231639
24012,2002,.025816342,.016231639
24013,1997,.072350226,.1044291
24013,1998,.074623689,.12993786
24013,1999,.075886548,.15749741
24013,2000,.10929361,.21279632
24013,2001,.16839628,.33055744
24013,2002,.2234499,.44709879
24014,1997,0,0
24014,1998,0,0
24014,1999,0,0
24014,2000,0,0
24014,2001,.022184299,.0079229651
24014,2002,.045342658,.016830025
24015,1997,0,0
24015,1998,0,0
24015,1999,0,0
24015,2000,0,0
24015,2001,0,0
24015,2002,.034536362,.0019186867
24016,1997,0,0
24016,1998,0,0
24016,1999,0,0
24016,2000,0,0
24016,2001,.057867397,.049464013
24016,2002,.1223745,.10352351
24017,1997,.010346756,.0051733782
24017,1998,.007760067,.0038800335
24017,1999,.0062080538,.0031040269
24017,2000,.011394003,.01813825
24017,2001,.011394003,.01813825
24017,2002,.011394003,.01813825
24018,1997,0,0
24018,1998,0,0
24018,1999,0,0
24018,2000,.01574917,.033466984
24018,2001,.01574917,.033466984
24018,2002,.039117981,.041118868
24019,1997,0,0
24019,1998,0,0
24019,1999,0,0
24019,2000,0,0
24019,2001,0,0
24019,2002,0,0
24020,1997,.058072891,.12142885
24020,1998,.057557657,.12123512
24020,1999,.056484364,.12487034
24020,2000,.082616836,.16394612
24020,2001,.11661801,.2150925
24020,2002,.14734416,.24128176
24021,1997,0,0
24021,1998,0,0
24021,1999,0,0
24021,2000,.0078225415,.012177016
24021,2001,.029026493,.051651783
24021,2002,.063213341,.10561394
24022,1997,0,0
24022,1998,0,0
24022,1999,0,0
24022,2000,.0316488,.032633267
24022,2001,.064753361,.086846314
24022,2002,.095280714,.10865157
24023,1997,0,0
24023,1998,0,0
24023,1999,0,0
24023,2000,.043420553,.032809608
24023,2001,.084425844,.08883635
24023,2002,.16698217,.17361185
24024,1997,.034975573,.082473308
24024,1998,.032628011,.078207865
24024,1999,.030626781,.073405258
24024,2000,.0709024,.11414877
24024,2001,.12678921,.21227169
24024,2002,.18641324,.3257691
24025,1997,.037654091,.075308181
24025,1998,.036944188,.073888376
24025,1999,.035935376,.071870752
24025,2000,.034395318,.068790637
24025,2001,.03171885,.0634377
24025,2002,.067538738,.080044769
24026,1997,0,0
24026,1998,0,0
24026,1999,0,0
24026,2000,.015962442,.002660407
24026,2001,.015962442,.002660407
24026,2002,.015962442,.002660407
24027,1997,0,0
24027,1998,0,0
24027,1999,0,0
24027,2000,.023649594,.035474394
24027,2001,.093403734,.12874198
24027,2002,.18066452,.17290792
24028,1997,.15468994,.61979997
24028,1998,.15582712,.62230754
24028,1999,.16123132,.62858647
24028,2000,.18367603,.65245283
24028,2001,.22742568,.71014404
24028,2002,.27256185,.73887837
24029,1997,0,0
24029,1998,0,0
24029,1999,.01625964,.018582447
24029,2000,.035458934,.050656721
24029,2001,.057094108,.28963503
24029,2002,.078264952,.32503372
24030,1997,0,0
24030,1998,0,0
24030,1999,0,0
24030,2000,0,0
24030,2001,0,0
24030,2002,0,0
24031,1997,0,0
24031,1998,0,0
24031,1999,0,0
24031,2000,0,0
24031,2001,0,0
24031,2002,0,0
24032,1997,0,0
24032,1998,0,0
24032,1999,.01871426,.03893606
24032,2000,.044259675,.09005218
24032,2001,.071694762,.12397849
24032,2002,.11065425,.1751481
24033,1997,0,0
24033,1998,0,0
24033,1999,0,0
24033,2000,0,0
24033,2001,.072967984,.059789587
24033,2002,.14759327,.14646541
24034,1997,0,0
24034,1998,0,0
24034,1999,0,0
24034,2000,0,0
24034,2001,.025195777,.0020996484
24034,2002,.050949436,.045022413
24035,1997,.089025058,.17755619
24035,1998,.082851313,.16125779
24035,1999,.11204081,.22760497
24035,2000,.12499896,.23776202
24035,2001,.17063679,.30317673
24035,2002,.20843719,.32324326
24036,1997,0,0
24036,1998,0,0
24036,1999,0,0
24036,2000,0,0
24036,2001,.014360313,.023933856
24036,2002,.029014852,.048358086
24037,1997,.029164316,.04451181
24037,1998,.044250764,.060917102
24037,1999,.064354561,.080299936
24037,2000,.082652487,.098218404
24037,2001,.10875496,.12783548
24037,2002,.1418771,.16789472
24038,1997,0,0
24038,1998,0,0
24038,1999,.024388112,.041272189
